SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,SalesOrderNumber,PurchaseOrderNumber,BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,SalesOrderID,RevisionNumber,SalesOrderNumber,PurchaseOrderNumber
44055,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44055,NULL,10-4030-013543,13543,NULL,8,29271,29271,1,NULL,NULL,773,3578.27,286.2616,89.4568,3953.9884,NULL,0524EF4A-509C-4787-BB31-838E677E7C7B,8/5/2011 0:00,SO44055,NULL,1080,Exchange Parts Inc.,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1975</YearOp",0D350025-A81C-4AEC-A713-E536E2F66AC8,44055,8,SO44055,NULL
44056,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44056,NULL,10-4030-013559,13559,NULL,8,23197,23197,1,11757,131032Vi60794,773,3578.27,286.2616,89.4568,3953.9884,NULL,EEDEDE91-A7CE-4F4F-B075-57CADEC845A4,8/5/2011 0:00,SO44056,NULL,1082,First Cycle Store,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1970</Yea",4C5F9B1E-83E9-4067-A5F0-2888BDB08D29,44056,8,SO44056,NULL
44057,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44057,NULL,10-4030-014577,14577,NULL,1,11705,11705,1,18925,133801Vi98320,NULL,699.0982,55.9279,17.4775,772.5036,NULL,F3843371-9438-4A5F-AC35-ECD849563F40,8/5/2011 0:00,SO44057,NULL,1084,Running and Cycling Gear,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",40DE80D3-D91F-43A0-B962-A2BD4FB0C795,44057,8,SO44057,NULL
44058,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44058,NULL,10-4030-011056,11056,NULL,9,17481,17481,1,5295,934128Vi27666,769,3374.99,269.9992,84.3748,3729.364,NULL,F5F27F6F-B93E-4EDB-8212-030CC181E3A1,8/5/2011 0:00,SO44058,NULL,1086,Seventh Bike Store,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1973<",89522A3F-A2DD-4EAE-9666-542B61E42324,44058,8,SO44058,NULL
44059,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44059,NULL,10-4030-016688,16688,NULL,9,19474,19474,1,4476,834541Vi23459,769,3578.27,286.2616,89.4568,3953.9884,NULL,494C66BE-5BA6-469E-B2FE-77187B098833,8/5/2011 0:00,SO44059,NULL,1088,Fast Services,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1981</YearOpen",CD687AD1-A0A3-4CCF-96B3-649B975417B0,44059,8,SO44059,NULL
44060,8,07/29/2011 0:00,08/10/2011 0:00,08/05/2011 0:00,5,1,SO44060,NULL,10-4030-025273,25273,NULL,9,14197,14197,1,1032,935431Vi5156,769,699.0982,55.9279,17.4775,772.5036,NULL,4F6A73EA-D29F-455A-9130-9DBE65DE6B1D,8/5/2011 0:00,SO44060,NULL,1090,General Associates,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1976</",97137436-9322-45A0-9EBA-19B7F5C4FE6C,44060,8,SO44060,NULL
44061,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44061,NULL,10-4030-027919,27919,NULL,1,15624,15624,1,2726,630216Vi14177,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F6D64750-7A51-4606-B383-87766E20DF9D,8/6/2011 0:00,SO44061,NULL,1092,Good Toys,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1984</YearO",045E0EB6-756C-48FE-B923-18E892DD964A,44061,8,SO44061,NULL
44062,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44062,NULL,10-4030-028041,28041,NULL,1,19623,19623,1,11488,730229Vi59299,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,95B2B38E-E0EE-41ED-8CE9-648D1D59995A,8/6/2011 0:00,SO44062,NULL,1094,Little Bicycle Supply Shop,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1979</YearOp",35C9AF15-98E7-4CCB-9EDC-EF873BA38DC6,44062,8,SO44062,NULL
44063,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44063,NULL,10-4030-011240,11240,NULL,10,23429,23429,1,4428,831740Vi23273,789,3399.99,271.9992,84.9998,3756.989,NULL,A6DB726A-39A3-4D2D-8A90-FEB1EDA7CBDF,8/6/2011 0:00,SO44063,NULL,1096,Retail Toy Store,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1987</Yea",01351A38-0674-4191-918D-3C10B5932E8A,44063,8,SO44063,NULL
44064,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44064,NULL,10-4030-022050,22050,NULL,6,24246,24246,1,9426,331884Vi48611,784,3578.27,286.2616,89.4568,3953.9884,NULL,CD07DCA1-D06C-4ACE-BE88-9213A552EEB5,8/6/2011 0:00,SO44064,NULL,1098,Strenuous Exercise Shop,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",1489097D-7481-405D-BC93-4274CB5E6A82,44064,8,SO44064,NULL
44065,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44065,NULL,10-4030-028062,28062,NULL,4,13473,13473,1,5660,231885Vi29607,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,90426A07-33D3-443E-95B1-03E2F8748548,8/6/2011 0:00,SO44065,NULL,1100,All Seasons Sports Supply,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1990<",1CE3C3B7-C33D-4196-95DB-4E8FCFDA715F,44065,8,SO44065,NULL
44066,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44066,NULL,10-4030-025867,25867,NULL,4,25529,25529,1,11278,1133260Vi58154,NULL,3399.99,271.9992,84.9998,3756.989,NULL,B01AFF41-C81D-42D1-BC2F-B3C76DBECDC4,8/6/2011 0:00,SO44066,NULL,1102,Leisure Clearing House,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1970</YearOpen",CED2BA1E-25A2-43B2-8BBB-C5CC4FB0B9FD,44066,8,SO44066,NULL
44067,8,07/30/2011 0:00,08/11/2011 0:00,08/06/2011 0:00,5,1,SO44067,NULL,10-4030-017049,17049,NULL,9,26455,26455,1,13521,633637Vi70050,782,3578.27,286.2616,89.4568,3953.9884,NULL,65B58BC3-78A9-49EA-BC0E-96DAC50E00D7,8/6/2011 0:00,SO44067,NULL,1104,Outdoor Toy Store,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1975</",5ED195D0-4019-4B98-A276-CEA761D6E933,44067,8,SO44067,NULL
44068,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44068,NULL,10-4030-013541,13541,NULL,8,17999,17999,1,10181,231018Vi52538,799,3578.27,286.2616,89.4568,3953.9884,NULL,12E0DA08-DAB8-4EF3-849C-14AF23933AE3,8/7/2011 0:00,SO44068,NULL,1106,The Commissary,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1970</YearO",85BA2EBE-8759-453C-9F7D-8F0B955577BE,44068,8,SO44068,NULL
44069,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44069,NULL,10-4030-028395,28395,NULL,7,29244,29244,1,NULL,NULL,801,3374.99,269.9992,84.3748,3729.364,NULL,23B4E708-9849-4AF1-866F-B134D1D6DF05,8/7/2011 0:00,SO44069,NULL,1108,Affordable Sports Equipment,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1978</YearOp",09B525A2-191F-4431-B202-835C65AC0EA7,44069,8,SO44069,NULL
44070,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44070,NULL,10-4030-019829,19829,NULL,6,13311,13311,1,16488,233264Vi85352,797,3374.99,269.9992,84.3748,3729.364,NULL,86700802-1F73-4875-849B-F139815EFFE6,8/7/2011 0:00,SO44070,NULL,1110,Local Sales and Rental,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1973</Yea",07833647-BA03-4D2A-AE63-92FD82FC6526,44070,8,SO44070,NULL
44071,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44071,NULL,10-4030-016691,16691,NULL,9,24117,24117,1,4758,834542Vi24974,795,3578.27,286.2616,89.4568,3953.9884,NULL,4DFCE193-04B6-452F-A182-1725CE02FDC8,8/7/2011 0:00,SO44071,NULL,1112,Economy Center,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1998</Y",DEF1343E-CA6A-4577-ACE2-3F644E2881BA,44071,8,SO44071,NULL
44072,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44072,NULL,10-4030-016656,16656,NULL,9,14593,14593,1,11841,634639Vi61177,795,3578.27,286.2616,89.4568,3953.9884,NULL,8B31888C-78AF-460C-A1DB-FB985A277E28,8/7/2011 0:00,SO44072,NULL,1114,Community Department Stores,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1983</Year",C242EAB7-79F4-4E3C-A7DB-48EF7F66753E,44072,8,SO44072,NULL
44073,8,07/31/2011 0:00,08/12/2011 0:00,08/07/2011 0:00,5,1,SO44073,NULL,10-4030-011044,11044,NULL,9,14279,14279,1,15467,835117Vi79877,795,3374.99,269.9992,84.3748,3729.364,NULL,EED96223-D2B7-4F6E-9BFC-A685B2378FB9,8/7/2011 0:00,SO44073,NULL,1116,Area Sheet Metal Supply,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1995</Yea",0FECA845-86DB-4048-911A-1C97EE5E3E2A,44073,8,SO44073,NULL
44074,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44074,PO20213115982,10-4020-000216,29592,275,2,778,778,5,17368,125058Vi90218,NULL,844.1043,80.9856,25.308,950.3979,NULL,40385BB1-835D-4A14-99E3-3848243E3C75,8/8/2011 0:00,SO44074,PO20213115982,1118,Synthetic Materials Manufacturing,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1995",634A228B-5268-4789-A687-182151058D39,44074,8,SO44074,PO20213115982
44075,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44075,PO20155139653,10-4020-000092,29632,283,1,843,843,5,13278,115078Vi68861,NULL,26447.022,2538.7545,793.3608,29779.1373,NULL,A4AAE306-B55E-460F-AD34-D8E40751A63B,8/8/2011 0:00,SO44075,PO20155139653,1120,Rural Sales and Service,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1992</YearOp",3874BE34-898F-424C-BABB-E6929D6DB0F8,44075,8,SO44075,PO20155139653
44076,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44076,PO19720140502,10-4020-000562,30003,277,3,620,620,5,15448,75088Vi79780,NULL,4079.988,391.6788,122.3996,4594.0664,NULL,DADCEF5C-CDAE-4ADC-95EE-4233E481EE55,8/8/2011 0:00,SO44076,PO19720140502,1122,Tubeless Tire Company,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1980</Y",C4183BAC-64C2-49CF-A308-FDA09F500EEF,44076,8,SO44076,PO19720140502
44077,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44077,PO19401178507,10-4020-000173,29714,282,6,473,473,5,6065,45149Vi31551,810,6105.3293,584.8735,182.773,6872.9758,NULL,856D52E5-5A18-404E-8FFD-376A291FA8FF,8/8/2011 0:00,SO44077,PO19401178507,1124,Tires and Tubes,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1972</Year",88CEECEE-7AD3-42E7-9F75-0F5A397083AE,44077,8,SO44077,PO19401178507
44078,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44078,PO19169159771,10-4020-000272,29622,283,1,863,863,5,7829,95168Vi40533,NULL,28045.3358,2702.18,844.4313,31591.9471,NULL,11DEE44F-1C58-4654-A272-E7D9FF560E97,8/8/2011 0:00,SO44078,PO19169159771,1126,Hardware Components,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1977</Yea",F1587A33-543D-4CBA-950B-E97E0BFE90DF,44078,8,SO44078,PO19169159771
44079,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44079,PO19488118734,10-4020-000057,29967,277,3,565,565,5,19011,65211Vi98768,NULL,25706.4831,2467.5891,771.1216,28945.1938,NULL,16C329A8-25DE-4628-8B64-97E3B37253ED,8/8/2011 0:00,SO44079,PO19488118734,1128,Retail Sporting Goods,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1987",09A0D120-26D6-45FF-87A7-D5D5CF9A0B71,44079,8,SO44079,PO19488118734
44080,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44080,PO18937118744,10-4020-000439,29733,276,4,1062,1062,5,7604,55229Vi39391,NULL,11.4,0.988,0.3088,12.6968,NULL,C82D6411-4602-4E93-873A-F4A9BDDC4E48,8/8/2011 0:00,SO44080,PO18937118744,1130,Efficient Cycling,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1974</YearOp",DE0AA7AE-3063-40F5-B0C1-9112B1707A99,44080,8,SO44080,PO18937118744
44081,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44081,PO18299115585,10-4020-000118,29950,282,6,463,463,5,5110,105343Vi26747,810,37536.9632,3611.562,1128.6131,42277.1383,NULL,717C9440-7BB9-4521-A7C2-54808DB36DCA,8/8/2011 0:00,SO44081,PO18299115585,1132,General Industries,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1994",B51EE310-8AAD-4DF2-A5CB-5C452B68BBFE,44081,8,SO44081,PO18299115585
44082,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44082,PO17690137364,10-4020-000047,29803,274,6,452,452,5,8552,125349Vi44231,810,2039.994,195.8394,61.1998,2297.0332,NULL,C1E9D4F9-5179-46F4-8697-4EA6D1A0BDA7,8/8/2011 0:00,SO44082,PO17690137364,1134,Highway Bike Shop,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1989</Yea",C4E0BA14-3A94-4DE8-BFA6-CC77754EBEE3,44082,8,SO44082,PO17690137364
44083,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44083,PO17719115878,10-4020-000631,29969,278,6,548,548,5,7454,55359Vi38653,810,1362.3067,130.1463,40.6707,1533.1237,NULL,C602D43C-6DCF-4593-9EE9-D8872583A265,8/8/2011 0:00,SO44083,PO17719115878,1136,Rental Bikes,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1997</Year",995A09E7-7E7F-4B24-B493-FB70D5B83828,44083,8,SO44083,PO17719115878
44084,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44084,PO17835143404,10-4020-000551,29494,282,6,537,537,5,17600,15361Vi91370,810,8129.976,780.4777,243.8993,9154.353,NULL,CB29CC5F-ACBA-4167-A790-C07C155A7C4B,8/8/2011 0:00,SO44084,PO17835143404,1138,Roving Sports,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1992</Y",0E845A5C-66B0-4979-B65C-5887A58614A6,44084,8,SO44084,PO17835143404
44085,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44085,PO17545192039,10-4020-000155,29639,282,6,470,470,5,4357,85389Vi22856,810,20644.2343,1981.2698,619.1468,23244.6509,NULL,41EC06AB-D781-4409-9B89-D5DEEFFED59E,8/8/2011 0:00,SO44085,PO17545192039,1140,Express Bike Services,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",EB0F662C-8D87-454E-ABAD-0CBBB847C171,44085,8,SO44085,PO17545192039
44086,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44086,PO17574175064,10-4020-000678,29722,282,6,555,555,5,12698,65401Vi65677,810,73761.5266,7108.6377,2221.4493,83091.6136,NULL,D98578B7-7D64-4D19-9234-8A962437A4E1,8/8/2011 0:00,SO44086,PO17574175064,1142,Major Amusement Company,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>199",A37F70D2-4AA8-4C29-A3F4-00D238DD9628,44086,8,SO44086,PO17574175064
44087,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44087,PO16095130285,10-4020-000096,29944,276,4,1004,1004,5,8033,15594Vi41642,NULL,5007.72,482.6446,150.8264,5641.191,NULL,45B9EEC2-A283-4F90-B9D5-7EC8AF009258,8/8/2011 0:00,SO44087,PO16095130285,1144,Retail Discount Store,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOp",841949ED-FE89-4FC6-9E24-605ADF88B9CD,44087,8,SO44087,PO16095130285
44088,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44088,PO16269137565,10-4020-000624,29842,281,4,1094,1094,5,11056,105604Vi57044,NULL,419.4589,40.2681,12.5838,472.3108,NULL,00032DF7-5D34-4ECC-9BC2-353D3C918E93,8/8/2011 0:00,SO44088,PO16269137565,1146,Vale Riding Supplies,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1998",8B93DBA7-7742-42AB-81C1-91FFC3B713CB,44088,8,SO44088,PO16269137565
44089,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44089,PO15950135717,10-4020-000114,29673,276,4,1007,1007,5,18407,95639Vi95621,NULL,2097.2945,201.3403,62.9188,2361.5536,NULL,AFF9F5E9-6E3E-408B-995F-6F58FA9D48C9,8/8/2011 0:00,SO44089,PO15950135717,1148,A Great Bicycle Company,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1971</Yea",68FC27AD-2ED1-4F61-A068-0AA3DEBD9931,44089,8,SO44089,PO15950135717
44090,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44090,PO15834170093,10-4020-000417,29659,277,4,605,605,5,17935,95655Vi93027,NULL,6654.7023,634.7888,198.3715,7487.8626,NULL,5877C816-0772-483C-91AA-663A5376764C,8/8/2011 0:00,SO44090,PO15834170093,1150,Certified Bicycle Supply,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>2001</Year",2656A532-5879-4092-91EB-E7A2D2CD2EE6,44090,8,SO44090,PO15834170093
44091,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44091,PO15863179138,10-4020-000545,29914,281,4,1079,1079,5,16253,45659Vi84045,NULL,4492.7043,429.1119,134.0975,5055.9137,NULL,5D7E6A02-2033-46F7-AB2A-0BF2A3C34587,8/8/2011 0:00,SO44091,PO15863179138,1152,Exceptional Cycle Services,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1996</Y",4CCC7825-4C14-4649-B91F-8B5656C708F0,44091,8,SO44091,PO15863179138
44092,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44092,PO15167143312,10-4020-000273,30090,277,4,589,589,5,7126,115751Vi36971,NULL,4075.0341,393.8955,123.0923,4592.0219,NULL,4B5DF0C1-10EE-461D-87D9-4FFFA758FD51,8/8/2011 0:00,SO44092,PO15167143312,1154,Instant Cycle Store,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>1",B54785A0-100D-4912-86E8-847F736A6BA5,44092,8,SO44092,PO15167143312
